Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
67 ROYALGATE RD,1000578300,TL-3 LEVEL SPLIT,2016,10,"$301,500","$310,800"
79 ROYALGATE RD,1000577400,TS-TWO STOREY,2016,12,"$415,000","$426,200"
3095 VIALOUX DR,1000631200,OS-ONE STOREY,2016,5,"$625,000","$650,000"
3179 VIALOUX DR,1000560000,TS-TWO STOREY,2016,6,"$850,000","$883,200"
3198 VIALOUX DR,1000575600,TO-TWO/ONE STOREY,2017,6,"$420,000","$426,700"
3527 VIALOUX DR,1001360800,TS-TWO STOREY,2016,9,"$525,000","$542,300"
3793 VIALOUX DR,1001640900,OS-ONE STOREY,2017,8,"$341,000","$345,400"
100 WEXFORD ST,1000802700,OS-ONE STOREY,2016,10,"$180,000","$185,600"
100 WEXFORD ST,1000802700,OS-ONE STOREY,2017,8,"$203,000","$205,600"
116 WEXFORD ST,1000800500,OH-ONE & 1/2 STOREY,2016,1,"$245,000","$256,800"
133 WEXFORD ST,1000812400,OS-ONE STOREY,2017,10,"$355,000","$358,200"
147 WEXFORD ST,1009600005,TS-TWO STOREY,2016,8,"$627,000","$648,900"
166 WEXFORD ST,1009600060,OH-ONE & 1/2 STOREY,2017,12,"$340,000","$341,700"
15 ACORN PL,1005114000,BL-BI-LEVEL,2016,6,"$215,000","$223,400"
41 ACORN PL,1005110100,TS-TWO STOREY,2016,8,"$241,250","$249,700"
51 ACORN PL,1005108600,OS-ONE STOREY,2016,9,"$203,500","$210,200"
55 ACORN PL,1005108000,OS-ONE STOREY,2017,7,"$170,000","$172,600"
15 ALDER BAY,1005086200,OS-ONE STOREY,2016,8,"$300,000","$310,500"
23 ALDER BAY,1005086800,OS-ONE STOREY,2017,6,"$325,000","$330,200"
55 ALDER BAY,1005089100,OS-ONE STOREY,2017,6,"$280,000","$284,500"
14 ATKINSON RD,1004733200,OS-ONE STOREY,2017,6,"$313,000","$318,000"
38 ATKINSON RD,1004731800,BL-BI-LEVEL,2017,12,"$260,000","$261,300"
43 ATKINSON RD,1004735500,OS-ONE STOREY,2016,11,"$280,000","$288,100"
55 ATKINSON RD,1004734700,BL-BI-LEVEL,2016,1,"$246,900","$258,800"
63 ATKINSON RD,1004734300,OS-ONE STOREY,2016,9,"$275,000","$284,100"
18 BERGMAN CRES,1004743400,OS-ONE STOREY,2017,8,"$320,000","$324,200"
42 BERGMAN CRES,1004741700,OS-ONE STOREY,2016,7,"$287,000","$297,600"
51 BERGMAN CRES,1004738000,OS-ONE STOREY,2016,6,"$239,900","$249,300"
66 BERGMAN CRES,1004740100,OS-ONE STOREY,2017,11,"$317,500","$319,700"
88 BERGMAN CRES,1004813600,OS-ONE STOREY,2017,9,"$240,000","$242,600"
104 BERGMAN CRES,1004815600,OS-ONE STOREY,2017,12,"$226,000","$227,100"
6611 BETSWORTH AVE,1005189000,OS-ONE STOREY,2016,2,"$290,000","$303,300"
6631 BETSWORTH AVE,1005191000,OS-ONE STOREY,2017,7,"$270,000","$274,100"
6661 BETSWORTH AVE,1005194000,OS-ONE STOREY,2016,1,"$270,000","$283,000"
6709 BETSWORTH AVE,1005151800,OS-ONE STOREY,2016,5,"$227,000","$236,100"
6727 BETSWORTH AVE,1005150900,BL-BI-LEVEL,2018,1,"$192,500","$193,300"
6731 BETSWORTH AVE,1005150800,OS-ONE STOREY,2016,5,"$170,000","$176,800"
6761 BETSWORTH AVE,1005149800,OS-ONE STOREY,2017,2,"$195,000","$199,700"
6767 BETSWORTH AVE,1005149600,OS-ONE STOREY,2017,12,"$210,000","$211,100"
6775 BETSWORTH AVE,1005149300,OS-ONE STOREY,2016,8,"$216,500","$224,100"
26 BRAEWOOD PL,1004937300,TS-TWO STOREY,2017,9,"$237,000","$239,600"
7 BRIARBROOK BAY,1004701200,TS-TWO STOREY,2016,5,"$209,000","$217,400"
8 BRIARBROOK BAY,1004699600,TS-TWO STOREY,2017,7,"$215,000","$218,200"
9 BRIARBROOK BAY,1004701100,TS-TWO STOREY,2017,9,"$194,000","$196,100"
1 BROWNELL BAY,1005262900,OS-ONE STOREY,2016,8,"$209,000","$216,300"
21 BROWNELL BAY,1005258500,BL-BI-LEVEL,2016,4,"$195,000","$203,200"
30 BROWNELL BAY,1005357300,TS-TWO STOREY,2016,10,"$218,000","$224,800"
53 BROWNELL BAY,1005250000,TS-TWO STOREY,2017,3,"$207,500","$212,100"
66 BROWNELL BAY,1005355000,TS-TWO STOREY,2016,10,"$226,000","$233,000"
70 BROWNELL BAY,1005354400,TS-TWO STOREY,2016,7,"$219,900","$228,000"
87 BROWNELL BAY,1005242000,TS-TWO STOREY,2017,9,"$252,000","$254,800"
2 CHILTERN PL,1005081600,OS-ONE STOREY,2017,7,"$280,000","$284,200"
11 CHILTERN PL,1005084300,BL-BI-LEVEL,2017,11,"$305,000","$307,100"
15 COLLINGHAM BAY,1005416800,BL-BI-LEVEL,2016,1,"$265,000","$277,700"
47 COLLINGHAM BAY,1005414300,OS-ONE STOREY,2018,3,"$306,000","$306,000"
59 COLLINGHAM BAY,1005413400,OS-ONE STOREY,2016,7,"$293,000","$303,800"
7 CULLEN DR,1005017300,OS-ONE STOREY,2017,9,"$314,500","$318,000"
15 CULLEN DR,1005016900,OS-ONE STOREY,2016,6,"$312,500","$324,700"
34 CULLEN DR,1005019300,OS-ONE STOREY,2017,6,"$300,034","$304,800"
93 CULLEN DR,1005372000,TS-TWO STOREY,2017,12,"$289,600","$291,000"
101 CULLEN DR,1005371500,BL-BI-LEVEL,2017,9,"$242,900","$245,600"
163 CULLEN DR,1004779000,OS-ONE STOREY,2017,11,"$300,000","$302,100"
171 CULLEN DR,1004780000,OS-ONE STOREY,2017,6,"$323,500","$328,700"
175 CULLEN DR,1004780500,TL-3 LEVEL SPLIT,2017,10,"$300,000","$302,700"
179 CULLEN DR,1004781000,BL-BI-LEVEL,2017,4,"$311,415","$317,600"
186 CULLEN DR,1004761000,OS-ONE STOREY,2017,8,"$332,500","$336,800"
203 CULLEN DR,1004784000,TL-3 LEVEL SPLIT,2016,11,"$290,000","$298,400"
226 CULLEN DR,1004915500,OS-ONE STOREY,2017,8,"$222,900","$225,800"
230 CULLEN DR,1004915800,BL-BI-LEVEL,2016,7,"$218,000","$226,100"
238 CULLEN DR,1004916400,OS-ONE STOREY,2016,4,"$213,000","$221,900"
243 CULLEN DR,1004729400,BL-BI-LEVEL,2017,8,"$280,000","$283,600"
256 CULLEN DR,1004917800,BL-BI-LEVEL,2017,7,"$226,000","$229,400"
279 CULLEN DR,1004726700,BL-BI-LEVEL,2016,10,"$290,100","$299,100"
283 CULLEN DR,1004726400,OS-ONE STOREY,2016,12,"$285,000","$292,700"
687 DALE BLVD,1005058900,OS-ONE STOREY,2017,11,"$260,000","$261,800"
736 DALE BLVD,1005094300,OS-ONE STOREY,2016,6,"$263,000","$273,300"
748 DALE BLVD,1005093400,OS-ONE STOREY,2016,8,"$279,900","$289,700"
777 DALE BLVD,1005148000,OS-ONE STOREY,2017,11,"$222,500","$224,100"
797 DALE BLVD,1005155200,FL-4 LEVEL SPLIT,2017,3,"$238,000","$243,200"
855 DALE BLVD,1005425200,OS-ONE STOREY,2017,6,"$275,000","$279,400"
886 DALE BLVD,1004922100,BL-BI-LEVEL,2017,3,"$334,000","$341,300"
906 DALE BLVD,1004920600,OS-ONE STOREY,2017,7,"$280,000","$284,200"
915 DALE BLVD,1004923600,OS-ONE STOREY,2016,9,"$292,000","$301,600"
45 DELLWOOD CRES,1005102600,TS-TWO STOREY,2017,1,"$227,000","$232,900"
71 DELLWOOD CRES,1005104000,TS-TWO STOREY,2016,10,"$215,500","$222,200"
84 DELLWOOD CRES,1005098400,TS-TWO STOREY,2016,4,"$217,500","$226,600"
107 DELLWOOD CRES,1005105700,TS-TWO STOREY,2017,9,"$190,000","$192,100"
29 EAGER CRES,1005374700,OS-ONE STOREY,2017,5,"$257,000","$261,600"
5 EVENWOOD CRES,1005154400,TS-TWO STOREY,2016,8,"$219,900","$227,600"
5 EVENWOOD CRES,1005154400,TS-TWO STOREY,2017,7,"$240,000","$243,600"
15 EVENWOOD CRES,1005445500,OS-ONE STOREY,2018,2,"$235,000","$235,500"
20 EVENWOOD CRES,1005146100,OS-ONE STOREY,2016,9,"$230,000","$237,600"
40 EVENWOOD CRES,1005145000,OS-ONE STOREY,2016,11,"$192,000","$197,600"
46 EVENWOOD CRES,1005144700,OS-ONE STOREY,2016,9,"$233,000","$240,700"
8 FARNLEY PL,1004907200,BL-BI-LEVEL,2016,10,"$292,000","$301,100"
12 FARNLEY PL,1004906600,TL-3 LEVEL SPLIT,2017,8,"$370,000","$374,800"
14 FARNLEY PL,1004906300,OS-ONE STOREY,2017,6,"$330,000","$335,300"
16 FARNLEY PL,1004906000,OS-ONE STOREY,2016,6,"$312,000","$324,200"
34 FITZGERALD CRES,1004773000,OS-ONE STOREY,2016,4,"$274,900","$286,400"
50 FITZGERALD CRES,1004771000,OS-ONE STOREY,2016,8,"$300,000","$310,500"
16 FOXBERRY BAY,1005133200,TS-TWO STOREY,2017,11,"$232,300","$233,900"
43 FOXBERRY BAY,1005127500,OS-ONE STOREY,2017,8,"$215,000","$217,800"
55 FOXBERRY BAY,1005126600,OS-ONE STOREY,2016,7,"$225,000","$233,300"
59 FOXBERRY BAY,1005126400,OS-ONE STOREY,2017,7,"$220,000","$223,300"
11 HAMMOND RD,1005236000,OS-ONE STOREY,2017,1,"$273,000","$280,100"
22 HAMMOND RD,1005330000,TS-TWO STOREY,2016,10,"$358,000","$369,100"
30 HAMMOND RD,1005332000,OS-ONE STOREY,2016,6,"$294,000","$305,500"
38 HAMMOND RD,1005334000,OS-ONE STOREY,2016,7,"$305,600","$316,900"
91 HAMMOND RD,1005216000,BL-BI-LEVEL,2017,5,"$285,000","$290,100"
92 HAMMOND RD,1005343000,OS-ONE STOREY,2016,10,"$275,500","$284,000"
198 HAMMOND RD,1005059700,OS-ONE STOREY,2016,3,"$263,000","$274,600"
216 HAMMOND RD,1005060600,BL-BI-LEVEL,2016,10,"$209,000","$215,500"
225 HAMMOND RD,1005057700,OS-ONE STOREY,2017,7,"$300,000","$304,500"
232 HAMMOND RD,1005061800,OS-ONE STOREY,2016,11,"$253,000","$260,300"
23 HARWOOD CRES,1005439500,TS-TWO STOREY,2016,2,"$227,000","$237,400"
40 HARWOOD CRES,1005427500,OS-ONE STOREY,2016,7,"$201,500","$209,000"
45 HARWOOD CRES,1005438200,TS-TWO STOREY,2017,6,"$243,500","$247,400"
47 HARWOOD CRES,1005438000,TS-TWO STOREY,2018,1,"$210,000","$210,800"
63 HARWOOD CRES,1005437100,TS-TWO STOREY,2016,6,"$215,000","$223,400"
69 HARWOOD CRES,1005436800,TS-TWO STOREY,2017,3,"$217,500","$222,300"
86 HARWOOD CRES,1004896200,OS-ONE STOREY,2016,8,"$218,000","$225,600"
102 HARWOOD CRES,1004895000,BL-BI-LEVEL,2017,9,"$220,000","$222,400"
118 HARWOOD CRES,1004893800,TL-3 LEVEL SPLIT,2018,3,"$215,900","$215,900"
55 KERSEY BAY,1005033100,OS-ONE STOREY,2016,10,"$267,500","$275,800"
2 KETTERING ST,1004908500,OS-ONE STOREY,2017,7,"$190,000","$192,900"
7 KETTERING ST,1004914600,BL-BI-LEVEL,2016,7,"$215,000","$223,000"
15 KETTERING ST,1004914200,OS-ONE STOREY,2018,1,"$187,000","$187,700"
17 KETTERING ST,1004914000,OS-ONE STOREY,2017,6,"$229,900","$233,600"
42 KETTERING ST,1004911500,TL-3 LEVEL SPLIT,2016,11,"$241,350","$248,300"
11 LAVENHAM CRES,1005034200,TS-TWO STOREY,2017,2,"$183,000","$187,400"
29 LAVENHAM CRES,1005035000,TS-TWO STOREY,2016,6,"$205,000","$213,000"
41 LAVENHAM CRES,1005035600,TS-TWO STOREY,2017,11,"$206,500","$207,900"
11 LISMER CRES,1004811000,OS-ONE STOREY,2016,12,"$295,000","$303,000"
22 LISMER CRES,1004776500,BL-BI-LEVEL,2017,6,"$337,000","$342,400"
67 LISMER CRES,1004804000,OS-ONE STOREY,2016,6,"$291,000","$302,300"
74 LISMER CRES,1004793500,TS-TWO STOREY,2016,6,"$285,000","$296,100"
79 LISMER CRES,1004802500,OS-ONE STOREY,2016,7,"$285,000","$295,500"
95 LISMER CRES,1004800500,OS-ONE STOREY,2017,7,"$286,000","$290,300"
118 LISMER CRES,1004768000,OS-ONE STOREY,2017,8,"$320,000","$324,200"
23 O'BRIEN CRES,1005322000,TS-TWO STOREY,2017,9,"$397,000","$401,400"
14 PEEL CRES,1005369700,BL-BI-LEVEL,2017,10,"$270,000","$272,400"
6571 RANNOCK AVE,1004766500,OS-ONE STOREY,2016,8,"$263,250","$272,500"
18 SANDHAM CRES,1005293000,OS-ONE STOREY,2018,3,"$360,000","$360,000"
82 SANDHAM CRES,1005277000,OS-ONE STOREY,2017,12,"$320,000","$321,600"
107 SHEPTON BAY,1004884900,TL-3 LEVEL SPLIT,2016,3,"$308,000","$321,600"
118 SHEPTON BAY,1004876700,BL-BI-LEVEL,2017,12,"$367,900","$369,700"
14 WESTFIELD DR,1004697200,TS-TWO STOREY,2017,6,"$214,900","$218,300"
101 WESTGROVE WAY,1004715300,TS-TWO STOREY,2016,8,"$164,100","$169,800"
115 WESTGROVE WAY,1004713800,TS-TWO STOREY,2017,12,"$203,000","$204,000"
136 WESTGROVE WAY,1004722200,TS-TWO STOREY,2016,4,"$168,000","$175,100"
143 WESTGROVE WAY,1004710900,TS-TWO STOREY,2016,10,"$160,000","$165,000"
146 WESTGROVE WAY,1004721100,TS-TWO STOREY,2018,3,"$183,500","$183,500"
153 WESTGROVE WAY,1004709900,TS-TWO STOREY,2016,3,"$173,000","$180,600"
154 WESTGROVE WAY,1004720300,TS-TWO STOREY,2016,2,"$155,000","$162,100"
162 WESTGROVE WAY,1004719500,TS-TWO STOREY,2016,7,"$150,000","$155,600"
163 WESTGROVE WAY,1004708800,TS-TWO STOREY,2017,12,"$167,500","$168,300"
166 WESTGROVE WAY,1004719100,TS-TWO STOREY,2016,2,"$154,000","$161,100"
174 WESTGROVE WAY,1004718200,TS-TWO STOREY,2017,6,"$135,000","$137,200"
178 WESTGROVE WAY,1004717800,TS-TWO STOREY,2017,11,"$161,000","$162,100"
179 WESTGROVE WAY,1004707200,TS-TWO STOREY,2017,11,"$166,000","$167,200"
193 WESTGROVE WAY,1005043900,OS-ONE STOREY,2016,9,"$310,500","$320,700"
7 WHITKIRK PL,1004902700,OS-ONE STOREY,2017,11,"$345,000","$347,400"
42 BARBARA CRES,1003107900,OS-ONE STOREY,2017,9,"$328,000","$331,600"
550 BERKLEY ST,1004287000,OS-ONE STOREY,2017,7,"$479,000","$486,200"
561 BERKLEY ST,1004115700,OS-ONE STOREY,2017,3,"$350,000","$357,700"
565 BERKLEY ST,1004114500,OS-ONE STOREY,2016,12,"$372,000","$382,000"
566 BERKLEY ST,1004287800,OH-ONE & 1/2 STOREY,2017,10,"$280,000","$282,500"
616 BERKLEY ST,1004291500,OS-ONE STOREY,2017,9,"$435,000","$439,800"
659 BERKLEY ST,1004097100,OS-ONE STOREY,2016,10,"$245,000","$252,600"
705 BERKLEY ST,1004085000,OS-ONE STOREY,2016,2,"$280,000","$292,900"
718 BERKLEY ST,1004262700,OS-ONE STOREY,2017,9,"$319,900","$323,400"
747 BERKLEY ST,1004079000,OS-ONE STOREY,2017,9,"$511,000","$516,600"
754 BERKLEY ST,1004265600,OS-ONE STOREY,2017,5,"$312,000","$317,600"
771 BERKLEY ST,1004077200,OS-ONE STOREY,2016,3,"$452,500","$472,400"
777 BERKLEY ST,1004077100,OS-ONE STOREY,2017,5,"$345,750","$352,000"
780 BERKLEY ST,1004248100,OH-ONE & 1/2 STOREY,2017,10,"$268,000","$270,400"
790 BERKLEY ST,1004248300,BL-BI-LEVEL,2017,9,"$295,000","$298,200"
802 BERKLEY ST,1004248900,OS-ONE STOREY,2016,6,"$295,000","$306,500"
5571 BETSWORTH AVE,1003567600,OS-ONE STOREY,2017,10,"$340,000","$343,100"
5649 BETSWORTH AVE,1003748500,OS-ONE STOREY,2017,8,"$435,000","$440,700"
5656 BETSWORTH AVE,1003730100,OS-ONE STOREY,2016,5,"$280,000","$291,200"
5661 BETSWORTH AVE,1003749000,OS-ONE STOREY,2017,3,"$370,000","$378,100"
5889 BETSWORTH AVE,1004042200,OS-ONE STOREY,2017,8,"$335,000","$339,400"
6012 BETSWORTH AVE,1004086800,OS-ONE STOREY,2016,8,"$325,000","$336,400"
6141 BETSWORTH AVE,1004273900,OS-ONE STOREY,2016,7,"$375,000","$388,900"
6337 BETSWORTH AVE,1004667200,TS-TWO STOREY,2016,8,"$322,000","$333,300"
6352 BETSWORTH AVE,1004436400,OS-ONE STOREY,2017,8,"$282,500","$286,200"
6373 BETSWORTH AVE,1004201600,OS-ONE STOREY,2017,9,"$290,000","$293,200"
6485 BETSWORTH AVE,1004201000,BL-BI-LEVEL,2016,8,"$277,000","$286,700"
47 BUCKLE DR,1004638500,OS-ONE STOREY,2017,6,"$349,900","$355,500"
58 BUCKLE DR,1004624700,OS-ONE STOREY,2016,4,"$327,500","$341,300"
70 BUCKLE DR,1004624000,OS-ONE STOREY,2017,7,"$353,000","$358,300"
75 BUCKLE DR,1004640300,OS-ONE STOREY,2016,8,"$250,000","$258,800"
75 BUCKLE DR,1004640300,OS-ONE STOREY,2017,4,"$318,000","$324,400"
22 CADIZ BAY,1004628700,OS-ONE STOREY,2017,3,"$324,000","$331,100"
54 CADIZ BAY,1004626700,OS-ONE STOREY,2017,12,"$379,900","$381,800"
3 CARBUTT PL,1003736700,FL-4 LEVEL SPLIT,2017,5,"$365,000","$371,600"
27 CARBUTT PL,1003735500,OS-ONE STOREY,2017,9,"$433,000","$437,800"
30 CARLOS LANE,1004645500,TS-TWO STOREY,2017,3,"$378,900","$387,200"
63 CARLOS LANE,1004649000,OS-ONE STOREY,2017,3,"$270,600","$276,600"
71 CARLOS LANE,1004649500,OS-ONE STOREY,2016,1,"$251,000","$263,000"
18 CARLOTTA CRES,1004308800,OS-ONE STOREY,2018,1,"$327,000","$328,300"
21 CARLOTTA CRES,1004516900,TS-TWO STOREY,2016,10,"$395,000","$407,200"
114 CARLOTTA CRES,1004651000,OS-ONE STOREY,2016,9,"$340,000","$351,200"
201 CARLOTTA CRES,1004204000,FL-4 LEVEL SPLIT,2017,8,"$415,000","$420,400"
521 CHARLESWOOD RD,1004281900,FL-4 LEVEL SPLIT,2016,4,"$355,000","$369,900"
521 CHARLESWOOD RD,1004281900,FL-4 LEVEL SPLIT,2018,2,"$340,000","$340,700"
594 CHARLESWOOD RD,1004652300,OS-ONE STOREY,2017,6,"$325,000","$330,200"
626 CHARLESWOOD RD,1004462400,OS-ONE STOREY,2017,5,"$397,500","$404,700"
750 CHARLESWOOD RD,1004447400,OS-ONE STOREY,2016,7,"$375,000","$388,900"
752 CHARLESWOOD RD,1004447100,OS-ONE STOREY,2016,3,"$410,000","$428,000"
767 CHARLESWOOD RD,1004250000,OS-ONE STOREY,2017,6,"$325,000","$330,200"
10 CIVIC ST,1003971000,TS-TWO STOREY,2016,7,"$454,000","$470,800"
546 COMMUNITY ROW,1003665500,OS-ONE STOREY,2018,3,"$310,000","$310,000"
551 COMMUNITY ROW,1003695500,TS-TWO STOREY,2016,11,"$365,000","$375,600"
586 COMMUNITY ROW,1003670000,OS-ONE STOREY,2018,1,"$395,000","$396,600"
637 COMMUNITY ROW,1003687800,OS-ONE STOREY,2017,10,"$300,000","$302,700"
680 COMMUNITY ROW,1003701500,OS-ONE STOREY,2016,8,"$350,500","$362,800"
714 COMMUNITY ROW,1003714300,BL-BI-LEVEL,2018,3,"$300,000","$300,000"
734 COMMUNITY ROW,1003713300,OS-ONE STOREY,2016,5,"$270,000","$280,800"
804 COMMUNITY ROW,1004000500,OS-ONE STOREY,2016,9,"$335,000","$346,100"
809 COMMUNITY ROW,1003741700,OS-ONE STOREY,2017,1,"$300,000","$307,800"
870 COMMUNITY ROW,1004028200,OS-ONE STOREY,2017,9,"$278,000","$281,100"
44 DUMORE BAY,1004276500,OS-ONE STOREY,2016,3,"$340,000","$355,000"
6005 FURLAN BLVD,1004150500,OS-ONE STOREY,2016,8,"$280,000","$289,800"
6012 FURLAN BLVD,1004144500,OS-ONE STOREY,2017,10,"$326,500","$329,400"
381 GLENBUSH ST,1009600795,OS-ONE STOREY,2017,7,"$519,047.60","$526,800"
23 HADDINGTON BAY,1003620400,TS-TWO STOREY,2016,7,"$522,000","$541,300"
23 HUNTERSPOINT RD,1003917000,TS-TWO STOREY,2017,7,"$415,000","$421,200"
31 HUNTERSPOINT RD,1003916600,TS-TWO STOREY,2017,10,"$434,000","$437,900"
47 HUNTERSPOINT RD,1003915800,TS-TWO STOREY,2017,10,"$430,000","$433,900"
59 HUNTERSPOINT RD,1003915200,TS-TWO STOREY,2017,5,"$460,000","$468,300"
115 HUNTERSPOINT RD,1003912400,OS-ONE STOREY,2016,2,"$421,000","$440,400"
123 HUNTERSPOINT RD,1003912000,TO-TWO/ONE STOREY,2017,7,"$418,500","$424,800"
23 INVERARY BAY,1003622400,TS-TWO STOREY,2018,3,"$615,000","$615,000"
78 MALONE ST,1004632700,TS-TWO STOREY,2016,12,"$420,200","$431,500"
90 MATLOCK CRES,1003548200,TO-TWO/ONE STOREY,2016,4,"$525,000","$547,100"
110 MATLOCK CRES,1003547200,TS-TWO STOREY,2016,7,"$488,000","$506,100"
23 MOORSTEAD BAY,1003613600,TS-TWO STOREY,2016,10,"$485,000","$500,000"
622 MUNICIPAL RD,1004098700,OS-ONE STOREY,2016,6,"$309,000","$321,100"
652 MUNICIPAL RD,1004098300,OS-ONE STOREY,2016,7,"$355,000","$368,100"
709 MUNICIPAL RD,1003959000,OS-ONE STOREY,2017,7,"$290,000","$294,400"
739 MUNICIPAL RD,1003962100,OS-ONE STOREY,2016,3,"$259,900","$271,300"
743 MUNICIPAL RD,1003961900,OS-ONE STOREY,2017,11,"$375,000","$377,600"
788 MUNICIPAL RD,1004072700,BL-BI-LEVEL,2016,11,"$315,000","$324,100"
35 NORLORNE DR,1003110900,OS-ONE STOREY,2017,10,"$320,000","$322,900"
50 NORLORNE DR,1003103100,OS-ONE STOREY,2016,8,"$296,500","$306,900"
58 NORLORNE DR,1003102500,OS-ONE STOREY,2018,1,"$305,000","$306,200"
91 NORLORNE DR,1003113300,FL-4 LEVEL SPLIT,2017,10,"$367,200","$370,500"
154 NORLORNE DR,1003098000,FL-4 LEVEL SPLIT,2016,10,"$379,000","$390,700"
5422 RANNOCK AVE,1003554500,OH-ONE & 1/2 STOREY,2017,7,"$292,900","$297,300"
5545 RANNOCK AVE,1003614900,TO-TWO/ONE STOREY,2017,6,"$418,500","$425,200"
5636 RANNOCK AVE,1003743500,OS-ONE STOREY,2017,9,"$315,500","$319,000"
5817 RANNOCK AVE,1003994000,TS-TWO STOREY,2017,4,"$310,000","$316,200"
5921 RANNOCK AVE,1003988500,OS-ONE STOREY,2016,12,"$313,500","$322,000"
6018 RANNOCK AVE,1004002600,BL-BI-LEVEL,2017,5,"$306,000","$311,500"
5906 ROBLIN BLVD,1003937800,OS-ONE STOREY,2017,3,"$400,000","$408,800"
14 SAVILE AVE,1003577800,OS-ONE STOREY,2017,5,"$328,000","$333,900"
18 SAVILE AVE,1003577600,OS-ONE STOREY,2016,6,"$322,000","$334,600"
